"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.dxt1_ring_payload_generations","leaf","GameLoadComposite::10-S3tcSyncFactor-03-Dxt1RingPayloadGenerations","PASS","2","134576.5","16821.5","16656.5","19615.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.dxt1_same_address_queued","leaf","GameLoadComposite::10-S3tcSyncFactor-02-Dxt1SameAddressQueued","PASS","2","129815","16226.5","16631","18585.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.dxt1_same_address_wait","leaf","GameLoadComposite::10-S3tcSyncFactor-01-Dxt1SameAddressWait","PASS","2","241551","30193.5","31828","34937.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.rgba8_dirty_once_redraw","leaf","GameLoadComposite::10-S3tcSyncFactor-08-Rgba8DirtyOnceRedraw","PASS","2","128413.5","16051","16620.5","17281.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.rgba8_ring_payload_generations","leaf","GameLoadComposite::10-S3tcSyncFactor-07-Rgba8RingPayloadGenerations","PASS","2","391812","48976.5","49854","50984"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.rgba8_same_address_queued","leaf","GameLoadComposite::10-S3tcSyncFactor-06-Rgba8SameAddressQueued","PASS","2","391758.5","48969.5","49647","51126"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.rgba8_same_address_wait","leaf","GameLoadComposite::10-S3tcSyncFactor-05-Rgba8SameAddressWait","PASS","2","411997","51499","50326.5","61785.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","high_vertex_count.arrays","leaf","High vertex count::HighVtxCount-arrays","PASS","2","11091","110.5","43","72.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","high_vertex_count.inline_arrays","leaf","High vertex count::HighVtxCount-inlinearrays","PASS","2","293286.5","29328","28867.5","31319"
"pr24-wait-only-vulkan-8eeb","vulkan","release","high_vertex_count.inline_buffers","leaf","High vertex count::HighVtxCount-inlinebuffers","PASS","2","1067593","213518","213421","215325"
"pr24-wait-only-vulkan-8eeb","vulkan","release","high_vertex_count.inline_elements","leaf","High vertex count::HighVtxCount-inlineelements","PASS","2","116077.5","2321","2321","2407"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pfifo_array_elements.array_element_pgr2","leaf","PFIFOArrayElements::pfifo.array-element-pgr2","PASS","2","9230.5","1153.5","492","5640"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pfifo_array_elements.array_element16","leaf","PFIFOArrayElements::pfifo.array-element16","PASS","2","4543.5","567.5","552","674"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pfifo_array_elements.array_element32","leaf","PFIFOArrayElements::pfifo.array-element32","PASS","2","8084","1010","1002.5","1075"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pipeline_texture_switch.clear_texture_normal","leaf","PipelineTextureSwitch::pipeline.clear-texture-normal","PASS","2","75920.5","9490","9194","12773"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pipeline_texture_switch.sampler_only_identity","leaf","PipelineTextureSwitch::pipeline.sampler-only-identity","PASS","2","169625","21202.5","21205","21562.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pipeline_texture_switch.shader_negative_control","leaf","PipelineTextureSwitch::pipeline.shader-negative-control","PASS","2","140055.5","17506.5","17570","17904.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","pipeline_texture_switch.texture_switch","leaf","PipelineTextureSwitch::pipeline.texture-switch","PASS","2","144031.5","18003.5","18037","18631"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.line_loop.fixed_function","leaf","PrimitiveType::PrimitiveType-LLoop","PASS","2","7284.5","728","400.5","3683.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.line_loop.vertex_shader","leaf","PrimitiveType::PrimitiveType-LLoop-vsh","PASS","2","4243","423.5","397.5","697.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.line_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-LStrip","PASS","2","6042.5","604","388.5","2502"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.line_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-LStrip-vsh","PASS","2","4096.5","409.5","387.5","628"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.lines.fixed_function","leaf","PrimitiveType::PrimitiveType-Lines","PASS","2","9602","960","757","2795"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.lines.vertex_shader","leaf","PrimitiveType::PrimitiveType-Lines-vsh","PASS","2","7703.5","770","751","946"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.points.fixed_function","leaf","PrimitiveType::PrimitiveType-Points","PASS","2","8395.5","839","394.5","4824.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.points.vertex_shader","leaf","PrimitiveType::PrimitiveType-Points-vsh","PASS","2","9256","925","388.5","5663"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.polygon.fixed_function","leaf","PrimitiveType::PrimitiveType-Poly","PASS","2","6432","643","396","2867.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.polygon.vertex_shader","leaf","PrimitiveType::PrimitiveType-Poly-vsh","PASS","2","4116","411","391","607.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.quad_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-QuadStrip","PASS","2","13106.5","1310.5","772.5","5963"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.quad_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-QuadStrip-vsh","PASS","2","9277.5","927.5","751","2436.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.quads.fixed_function","leaf","PrimitiveType::PrimitiveType-Quads","PASS","2","15185","1518.5","1486","1740"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.quads.vertex_shader","leaf","PrimitiveType::PrimitiveType-Quads-vsh","PASS","2","15312","1530.5","1499.5","1752"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.triangle_fan.fixed_function","leaf","PrimitiveType::PrimitiveType-TriFan","PASS","2","6379","637.5","395","2820.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.triangle_fan.vertex_shader","leaf","PrimitiveType::PrimitiveType-TriFan-vsh","PASS","2","4148.5","414.5","391.5","630"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.triangle_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-TriStrip","PASS","2","4075","407","389","579.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.triangle_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-TriStrip-vsh","PASS","2","4142","414","388","661.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.triangles.fixed_function","leaf","PrimitiveType::PrimitiveType-Tris","PASS","2","14082.5","1407.5","1114","3721"
"pr24-wait-only-vulkan-8eeb","vulkan","release","primitive_type.triangles.vertex_shader","leaf","PrimitiveType::PrimitiveType-Tris-vsh","PASS","2","11405","1140","1119","1371"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.clear_boundary","leaf","ReportQuery::report.clear-boundary","PASS","2","6826","1706","1783","2602.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.dma_descriptor_rewrite","leaf","ReportQuery::report.dma-descriptor-rewrite","PASS","2","3204.5","3204.5","3204.5","3204.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.dma_range_guard","leaf","ReportQuery::report.dma-range-guard","PASS","2","2072.5","2072.5","2072.5","2072.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.dma_target_switch","leaf","ReportQuery::report.dma-target-switch","PASS","2","8994.5","2248","2411","2586.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.fifo_producer_ordering","leaf","ReportQuery::report.fifo-producer-ordering","PASS","2","7259","1814","1677.5","2626.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.multiple_boundaries","leaf","ReportQuery::report.multiple-boundaries","PASS","2","7267","1816.5","1635","2371.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.single_boundary","leaf","ReportQuery::report.single-boundary","PASS","2","6670.5","1667","1631","1845"
"pr24-wait-only-vulkan-8eeb","vulkan","release","report_query.zero_query","leaf","ReportQuery::report.zero-query","PASS","2","3485.5","871","781.5","1213"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.basic","leaf","SurfaceRendering::SurfaceRendering","PASS","2","159404.5","15940","12989","43494"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.cpu_read_after_gpu_write","leaf","SurfaceRendering::XemuCpuReadAfterGpuWrite","PASS","2","24747.5","1237","1140","1214"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.cpu_read_clean_surface","leaf","SurfaceRendering::XemuCpuReadCleanSurface","PASS","2","7431.5","74","70","91"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_002","leaf","SurfaceRendering::XemuFramebufferWorkingSet002","PASS","2","21090.5","1054","1064.5","1383"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_008","leaf","SurfaceRendering::XemuFramebufferWorkingSet008","PASS","2","22390","1119","1139.5","1388"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_032","leaf","SurfaceRendering::XemuFramebufferWorkingSet032","PASS","2","21918","1095.5","1104.5","1363"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_064","leaf","SurfaceRendering::XemuFramebufferWorkingSet064","PASS","2","23270.5","1163","1207.5","1405"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.full_clear_elision_guard","leaf","SurfaceRendering::XemuFullClearElisionGuard","PASS","2","175675","1756","1697","2341"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.overlapping_surface_churn_representative","leaf","SurfaceRendering::XemuOverlappingSurfaceChurnRepresentative","PASS","2","192480.5","1924","1862.5","2311"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.overlapping_surface_churn_stress","leaf","SurfaceRendering::XemuOverlappingSurfaceChurnStress","PASS","2","227437","22743","22575.5","24014"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.partial_channel_clear_guard","leaf","SurfaceRendering::XemuPartialChannelClearGuard","PASS","2","137207","1371.5","1325.5","1803"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.surface_download_path","leaf","SurfaceRendering::XemuSurfaceDownloadPath","PASS","2","146468.5","14646.5","13814.5","21686"
