"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.arrays.fixed_function","leaf","TinyDraw::TinyDraw-arrays","PASS","2","207983.5","20798","20783.5","21214"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.arrays.vertex_shader","leaf","TinyDraw::TinyDraw-arrays-vsh","PASS","2","209171","20917","20886.5","21352.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.inline_arrays.fixed_function","leaf","TinyDraw::TinyDraw-inlinearrays","PASS","2","253594.5","25359","25348","25776.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.inline_arrays.vertex_shader","leaf","TinyDraw::TinyDraw-inlinearrays-vsh","PASS","2","253607.5","25360","25309.5","25898"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.inline_buffers.fixed_function","leaf","TinyDraw::TinyDraw-inlinebuffers","PASS","2","189476.5","18947.5","18914.5","19319"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.inline_buffers.vertex_shader","leaf","TinyDraw::TinyDraw-inlinebuffers-vsh","PASS","2","189283.5","18928","18842","19452"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.inline_elements.fixed_function","leaf","TinyDraw::TinyDraw-inlineelements","PASS","2","211245.5","21124","21072.5","21698"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","tiny_draw.inline_elements.vertex_shader","leaf","TinyDraw::TinyDraw-inlineelements-vsh","PASS","2","212082.5","21207.5","21153.5","21916"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","uniform_thrash.uniform_thrash","leaf","UniformThrash::UniformThrash","PASS","2","16208.5","1620.5","1021.5","6446.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.disjoint_same_page","leaf","Vertex buffer allocation::XemuVertexRamDisjointSamePage","PASS","2","311066.5","31106.5","30947","32006.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.mixed.arrays","leaf","Vertex buffer allocation::MixedVtxAlloc-arrays","PASS","2","221744","22174","21995","24233.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.mixed.inline_arrays","leaf","Vertex buffer allocation::MixedVtxAlloc-inlinearrays","PASS","2","894545","89454","89389.5","92092.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.mixed.inline_buffers","leaf","Vertex buffer allocation::MixedVtxAlloc-inlinebuffers","PASS","2","5343025","534302","533173","540219.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.mixed.inline_elements","leaf","Vertex buffer allocation::MixedVtxAlloc-inlineelements","PASS","2","271838","27183.5","27138.5","27693.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.tiny.arrays","leaf","Vertex buffer allocation::TinyAlloc-arrays","PASS","2","336964.5","33696","32040.5","45840"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.tiny.inline_arrays","leaf","Vertex buffer allocation::TinyAlloc-inlinearrays","PASS","2","366343","36634","35025.5","41036"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.tiny.inline_buffers","leaf","Vertex buffer allocation::TinyAlloc-inlinebuffers","PASS","2","347640.5","34763.5","34640.5","35882.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","vertex_buffer_allocation.tiny.inline_elements","leaf","Vertex buffer allocation::TinyAlloc-inlineelements","PASS","2","324910.5","32490.5","30980.5","41809"
